RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10
395045,"Sacramento, CA",25,208600,208000,207600,207500,207800,208200,208800,209400,210200,211000,211700,212400,213000,213800,214500,215300,216100,217000,218000,219100,220400,221700,223000,224100,225300,226400,227500,228500,229600,230700,231900,233300,234700,236300,238000,239600,241400,243400,245600,248100,250800,253800,256900,260300,263900,267500,271200,274700,278000,281200,284300,287600,291100,294800,298900,303400,308200,313200,318300,323400,328600,333700,338500,342800,346500,349800,352800,355600,358200,360600,362900,365000,367200,369400,371900,374700,377800,381000,384500,388100,391800,395500,399400,403600,407800,411800,415900,420000,424100,428500,433300,438300,443600,449400,455600,462300,469700,477800,486600,496000,505400,515000,524600,534000,543400,552600,561100,569400,577700,585200,591800,597600,602300,606000,608800,610800,612300,613300,613700,613700,613300,612100,610100,607500,604200,600200,595700,590900,586900,583800,581200,579200,577100,574200,570400,565900,560500,554300,547200,539200,530600,521400,511200,501000,491700,483500,476300,470600,466000,462000,458300,454800,451800,449100,446100,442500,438600,434000,429200,425200,422000,419800,418400,417400,416000,415400,416800,415400,410600,407600,405700,401800,396700,392400,388900,385800,382300,378600,373700,368800,364700,361400,359100,358000,357700,357100,356700,356900,357000,356100,355800,357600,361000,363600,365700,369100,372900,376700,381300,386300,391900,397400,402800,409800,418400,426900,435200,442200,447600,451100,453000,454600,455700,455900,457000,459000,460600,461300,461000,460600,462500,465500,467500,469100,471800,475400,479400,483100,486100,489300,492000,494100,496200,498900,501200,503300,505500,507800,510000,512900,516400,518900,520900,523600,526700,529300,532200,534300,536900,540200,543000,545500,549400,553500,557200,559600,560800,561900,563600,565300,567600,572400,578200,581700,583100,585000,588100,590700,592000,593000,595200
395055,"San Antonio, TX",26,,,,,,,,,,,,,,,,,185400,185700,186000,186200,186300,186300,186200,186200,186100,186000,186100,186300,186500,186700,186800,186900,186900,186900,187000,187300,187900,188600,189300,190100,190800,191400,192000,192500,193000,193400,193600,193600,193300,192700,191900,191100,190400,189900,189600,189300,189100,188900,188700,188500,188300,188100,188000,187800,187600,187400,187200,187000,186900,186700,186600,186400,186300,186300,186400,186600,187000,187500,187900,188400,188800,189000,189100,189100,189200,189500,189800,190100,190400,190600,190800,191100,191800,193000,194700,196600,198600,200500,202200,203700,205100,206300,207500,208600,209700,210800,212000,213300,214400,215400,216300,217200,218100,219000,220000,220800,221700,222600,223600,224700,225900,227300,228700,230100,231400,232800,234400,236000,237600,239100,240400,241700,243100,244800,246700,248700,250600,252300,253800,255000,255700,255800,255000,253700,252000,250400,249100,248100,247500,247000,246600,246300,246200,246200,246300,246100,245700,245100,244700,244300,244000,243700,243600,243700,243600,243800,244300,244700,244800,244900,244300,243600,243000,242700,242500,242100,241600,241400,241300,241100,241700,242500,243100,243700,243900,243900,243600,243300,243100,242900,243000,244100,245800,246800,247100,247700,248600,249300,249600,250300,251200,252000,252400,252700,252800,253100,253900,254900,255900,257000,258200,259200,259800,260200,261000,261600,261900,262600,263600,264600,265600,266600,267700,269100,270500,271600,272600,273800,275200,276800,278600,280300,281700,282900,284200,285500,287100,288500,289600,290500,291200,291800,292000,292600,293500,294400,295100,296000,297200,298500,299600,300500,301900,303600,305300,306600,307200,307900,308900,310100,311400,313600,316800,319400,320600,321800,323100,324300,325400,327200,329000
394943,"Orlando, FL",27,154300,154600,155000,155300,155800,156300,156700,157200,157800,158600,159300,159800,160100,160400,160500,160500,160500,160600,160900,161200,161800,162600,163200,163700,164100,164400,164800,165100,165500,166000,166500,167000,167700,168400,169100,170000,171100,172400,173900,175600,177200,178700,180100,181400,182700,184200,185700,187000,188300,189500,190500,191500,192600,193900,195300,196800,198400,200100,201800,203100,204200,205100,205900,206800,207600,208700,209900,211100,212400,213600,214600,215400,215900,216600,217300,218200,219300,220600,222000,223500,224800,225700,226400,227400,228600,230100,231800,233500,235200,237000,238800,240700,242500,244400,246500,248900,251700,255000,258800,263200,268000,273000,278300,283500,289000,294700,300700,307700,315600,324000,332800,341600,350200,358300,366100,373500,381100,388700,395600,402300,408400,413200,416400,418200,418700,418100,416500,414400,412200,410100,407800,405900,404400,402200,399100,395200,390600,385700,380400,375000,369800,364500,358800,353100,347500,341200,334400,328000,322000,316200,310500,304800,299500,294300,289000,283700,278500,272900,267300,262800,259500,256800,254700,253300,251700,250700,251800,250600,246300,243800,243400,241800,239300,237500,236600,235300,233600,231100,228100,226000,225300,224900,224400,224400,224600,224400,224000,224400,225400,226400,226800,227400,228500,229300,229700,230400,231500,232700,233600,234300,235700,237400,239300,241800,244700,247500,250300,253400,256200,258800,261400,264000,266300,268200,269700,271000,272200,273600,275200,276600,277800,278900,279700,280300,280400,280800,281700,283400,285600,287200,288300,290000,291900,293800,295800,297400,298400,299500,300800,302500,304400,306000,307500,309300,311400,313700,316000,318300,320600,322600,324200,325900,327700,329300,330100,330600,331400,332000,332500,333800,335300,337700,341000,344100,346600,349300,351400,352800,354300,355500,356200
394466,"Cincinnati, OH",28,154800,155100,155400,156000,156600,157300,157900,158500,158800,159000,159200,159300,159500,159900,160400,161200,162100,163000,164000,165000,165900,166900,167800,168700,169700,170700,171700,172800,173800,174700,175500,176000,176400,176800,177400,178100,179000,179900,180800,181500,182200,182800,183500,184200,185100,185900,186800,187500,188200,188900,189500,190300,191000,191800,192700,193600,194500,195400,196200,196800,197200,197500,197800,198000,198300,198700,199200,199600,200100,200600,201300,202000,202700,203400,204200,205100,206100,207200,208400,209700,211100,212000,212600,213200,213900,214700,215800,217000,218100,219200,220200,221100,222100,223100,224200,225300,226300,227200,228100,228900,229700,230400,231100,231700,232300,232900,233400,234000,234800,235700,236600,237600,238600,239600,240600,241500,242300,243200,244100,244900,245600,246200,246600,246800,246900,246900,246900,246900,246900,247000,246800,246500,246300,246000,245500,244900,244200,243500,242800,242100,241600,241000,240400,240000,239700,239200,238400,237400,236400,235400,234600,233800,233300,232800,232200,231800,231500,230900,230000,229200,228600,228100,227600,227400,226900,226600,227100,227400,227000,227200,227500,227700,227800,227900,227300,226300,225500,225200,224900,224300,223200,222100,221500,221400,221400,221600,222100,222700,223200,223400,223800,224200,224400,224700,224900,224900,224900,224700,224500,224500,224900,225200,225200,225300,225900,226600,227400,227900,228200,228600,229200,230000,230500,230800,231200,231900,232500,232900,233100,233400,233700,234300,235400,236400,237300,238000,238200,238700,239800,241000,242200,243800,245300,246100,247000,248000,249200,250300,251200,251600,252300,253400,254800,256400,258100,259600,260800,261900,262800,263600,264500,266100,268100,269500,270300,271200,272100,273200,274100,274700,275200,276400,278600,280600,282100,283800,285300,286600,288100,289600,290300
394475,"Cleveland, OH",29,170300,170400,170500,170800,171100,171500,172000,172700,173500,174400,175200,176000,176700,177200,177600,177900,178100,178300,178500,178700,178800,178900,179000,179000,179100,179300,179700,180100,180600,181100,181500,181700,181700,181700,181700,181800,182100,182700,183300,184000,184700,185500,186300,187100,187900,188800,189800,190700,191700,192600,193700,194800,195900,197100,198200,199200,200100,201000,201700,202500,203100,203600,204000,204200,204200,204200,204100,204200,204500,205000,205700,206700,207800,208900,210100,211300,212400,213600,214700,215900,217100,218000,218600,219000,219100,219400,219700,220400,221200,222100,222900,223700,224300,224900,225500,226100,226700,227300,227700,228100,228500,229000,229800,230600,231600,232500,233300,234000,234500,234800,235200,235400,235400,235400,235300,235200,235000,235000,235000,235200,235600,235900,236100,236000,235700,235300,234900,234700,234700,234800,234900,234900,234800,234400,233800,233000,232000,231000,229800,228500,227200,225900,224500,223100,221600,220100,218600,217400,216500,215800,215200,214600,214300,214100,213800,213400,212800,212100,211400,210900,210600,210600,210800,211000,211500,212000,212400,212200,211700,211600,211600,211100,210600,210000,209400,208500,207000,205300,203600,202500,202000,201700,201300,201400,201500,201400,200900,200500,200000,199600,199900,200800,201800,202700,203800,204800,205400,205900,206700,207700,208400,209000,209300,209400,209700,210200,211000,211800,212500,213100,213300,213800,214600,215000,215500,216600,217400,217600,217700,217800,218300,218900,219700,220200,220700,221400,222200,222500,222400,222300,222400,222700,223200,223500,223900,224400,225300,226200,227000,227700,228300,229100,230500,231800,232400,233000,234000,235100,236100,237300,238200,239000,240400,242300,243500,244400,245700,246900,247800,248800,249800,251400,253200,254600,256100,257800,259100,259800,260600,261800,262900
394735,"Kansas City, MO",30,146100,146800,147600,148400,149200,149900,150500,151100,151800,152900,154400,156300,158400,160600,162400,163800,164800,165600,166300,167000,167800,168700,169600,170400,171300,172200,173200,174300,175400,176500,177600,178700,179600,180500,181400,182200,182800,183200,183600,184000,184500,185100,186000,187000,188100,189300,190500,191400,192200,193000,193800,194700,195600,196500,197300,198100,198900,199700,200500,201300,202100,203000,203900,205000,206100,207300,208400,209500,210500,211500,212300,213100,213800,214600,215100,215600,215900,216200,216500,216800,217100,217500,218100,218700,219500,220400,221400,222400,223400,224500,225600,226700,227800,228900,229800,230800,231700,232500,233400,234400,235600,236800,237900,238900,239800,240500,241000,241600,242100,242700,243500,244300,245000,245500,245900,246500,247500,248700,249900,250700,251200,251200,251100,251100,251400,252000,252700,253300,253800,254300,254800,255300,255900,256600,257200,257600,257600,257300,257000,256600,256200,255900,255700,255400,255200,255100,255000,254900,254700,254400,254200,253900,253600,253400,253300,253100,252600,252200,251700,251200,250500,249900,249500,249300,249300,249600,249900,249900,249600,249400,249600,249700,249600,249200,248700,248400,247900,247100,246300,245500,244300,242800,241800,241700,242000,241900,241900,242100,241800,240800,240000,240300,241500,242600,243000,243600,244700,246100,247100,247700,249000,250600,251800,253200,255400,257500,258400,258500,258500,259100,259900,260400,261200,262200,263000,263100,262800,262400,262200,261600,260600,260000,259500,259300,259700,260000,259900,259900,260100,260600,261500,263000,264500,265700,267000,268600,269700,270900,272300,273300,274200,275800,278200,280600,282800,284900,287000,288700,290100,291500,293200,295000,297100,299000,300500,301800,303100,304400,305700,307000,308300,310400,313100,315500,317400,319500,321900,324200,326300,328600,330700
394775,"Las Vegas, NV",31,190600,190300,189900,189600,189400,189300,189300,189400,189600,189900,190000,190000,190000,190000,189900,189800,189700,189800,190100,190500,191100,191700,192200,192500,192800,193100,193400,193700,194000,194500,195000,195500,196200,196700,197100,197300,197600,197900,198500,199200,200100,201100,202300,203700,205200,206800,208300,209700,211200,212600,213900,215100,216200,217100,218100,219100,220300,221700,223000,224100,225200,226300,227500,228800,230300,231900,233500,235100,236700,238200,239500,240600,241600,242600,243400,244200,245000,246000,247200,248600,250200,251900,253800,255700,257800,260400,263700,267800,272600,278400,285100,292700,301100,310300,320200,331300,343700,357000,371300,385700,399400,411500,422000,430900,438800,446100,452600,458500,463600,467000,469200,470500,471100,471600,472400,473400,474900,476700,478800,481500,484500,487200,489300,490200,489500,487600,484700,481200,477600,474000,469900,465500,461200,456800,452300,447400,442300,436600,430300,423000,414700,405400,395400,385300,375800,366600,357600,349100,341300,334100,327200,320500,313800,307000,299700,291900,284100,276300,269000,263100,258900,255900,253900,252800,251500,250800,251000,251700,250700,249400,248300,246500,243800,242100,240200,238200,236000,233800,232200,230800,229200,227400,225500,223500,221600,219300,218100,217200,216800,217900,219100,220000,220900,222200,223700,226500,229900,233000,235200,237800,241500,244500,247100,250400,255100,260900,266900,271700,276000,280100,283700,286000,287600,288900,291000,293500,296100,298000,299700,301500,303100,304200,305700,307800,310100,311500,312300,312800,313600,315100,317100,319100,320500,321300,321600,323200,325000,326300,327300,328700,330300,331600,332400,333400,334900,336000,337500,339400,341000,342600,344600,347100,349900,352700,355200,357200,358900,361700,365400,368400,371500,376200,380600,383100,385200,388500,391700,394700,398900,403600,407000
394492,"Columbus, OH",32,155400,155600,156000,156500,157100,157800,158300,158800,159000,159100,159200,159500,160000,160800,161800,162900,164100,165200,166200,167100,167700,168200,168500,168600,168600,168600,169000,169700,170700,172000,173300,174400,175100,175500,175700,175800,176200,176800,177900,179100,180400,181700,183000,184300,185600,187000,188400,189600,190700,191600,192300,192900,193600,194500,195600,196900,198500,200200,202000,203800,205500,206900,208200,209200,210100,210900,211700,212400,212900,213400,214000,214800,215800,216800,217700,218600,219500,220400,221200,222100,223100,224100,224800,225500,226000,226500,227000,227600,228300,229200,230300,231600,233100,234700,236100,237400,238500,239400,240500,241500,242500,243300,244100,244800,245700,246600,247500,248500,249500,250400,251200,252000,252700,253400,254000,254500,254800,255100,255500,255900,256600,257200,257500,257600,257300,256900,256500,256000,255700,255400,255300,255100,254800,254300,253600,252900,252400,252000,251400,250500,249400,248300,247400,246700,246300,246000,245500,244800,244100,243400,242800,242200,241700,241300,241000,240600,240100,239300,238600,238500,238900,239200,239200,239000,238300,237900,238400,238300,237200,236800,237000,236700,235900,235100,234500,234200,234200,233900,232500,231200,230800,230100,228800,228100,227700,227200,227100,227300,227800,228100,228500,229200,229800,230000,230100,229900,229300,229000,229600,230500,231200,232100,233700,235800,237800,239600,241500,243300,245000,246700,248300,249700,251100,252800,254500,255900,257400,259700,262400,265500,268400,270900,272500,273400,274200,275200,276300,277600,279000,280700,282500,284400,286200,287900,289200,289800,289500,289000,289400,290700,291700,292200,292900,294200,296000,297500,297900,297600,297400,298700,301700,305200,307900,310000,311600,312700,313700,314300,316400,321800,329800,334200,333600,330800,330000,330200,330600,330500,330700,331700,332900
394705,"Indianapolis, IN",33,158600,159800,161200,162700,164200,165600,166900,168000,169100,170200,171400,172400,173300,174000,174800,175600,176600,177400,177800,177800,177400,176800,176000,175100,174400,173700,173000,172400,171800,171300,171000,170800,170500,170000,169500,169100,168900,169200,170100,171600,173400,175500,177700,179700,181600,183100,184300,185100,185600,185800,185900,185600,185200,184700,184200,184000,184000,184200,184700,185200,185700,186200,186500,186800,186900,187100,187200,187500,187800,188300,188900,189300,189700,190000,190200,190200,190100,190000,190000,190100,190300,190600,191100,191500,192000,192400,192900,193400,193900,194500,195000,195300,195500,195700,195900,196200,196700,197300,198000,198700,199500,200100,200700,201100,201500,201900,202400,202900,203600,204200,204700,205300,205900,206400,207000,207700,208400,209000,209500,210100,210800,211400,211900,212500,213100,213600,214100,214500,214900,215300,215700,215900,215800,215600,215200,214700,214300,214100,214000,214200,214600,215000,215300,215400,215400,215200,214900,214500,214000,213400,212900,212500,212200,211900,211700,211400,211000,210300,209600,208700,207800,207200,206900,206800,206900,207000,207200,207400,207800,208200,208800,209500,210100,210400,210200,209700,209100,208700,208400,207800,206900,206400,205800,205300,205100,205400,205500,205600,205600,205700,205700,206000,206600,206900,207300,207700,208200,208500,209100,209800,210400,210600,210300,210200,210500,211100,211900,212900,214000,214900,215600,216200,216900,217400,217800,218300,219000,220200,221700,222800,223400,223800,224600,225600,226400,226600,227000,227700,228200,228500,228800,229400,230100,230400,230300,230900,231700,232900,234400,235800,236800,238100,239900,241400,242600,244000,245100,245800,247100,249000,250800,252300,253500,253900,253800,253700,254000,254800,256000,257200,258300,260100,262400,264700,267100,269900,272200,274200,276200,278600,280900
395059,"San Jose, CA",34,413800,416300,419000,421800,424700,427600,430600,433600,437100,441000,444900,448900,453700,459400,465900,472900,480200,487600,495000,502100,509300,516200,522100,527300,532600,537800,543100,548100,552800,556700,559900,562600,565300,568200,571100,574000,577700,582800,589600,598500,609500,622600,638000,655500,675400,696800,718700,740500,762300,782900,801900,818700,832900,844400,853400,860000,864400,866900,867000,864600,860000,853400,845400,836400,827000,817800,809100,801400,795300,791800,791200,793100,797000,802500,808600,814700,820100,824400,827600,829300,829300,828200,826300,823300,819100,814600,810800,808600,808600,811300,816400,823500,832200,842100,852800,864600,877600,891000,904400,917300,929600,941700,954100,967200,981500,996500,1012000,1027700,1042900,1057000,1069900,1081700,1092200,1101100,1108600,1115200,1120900,1124600,1125800,1125000,1123600,1123300,1124500,1126600,1129200,1132300,1135700,1139700,1145000,1151000,1156100,1158900,1159900,1160100,1160700,1162100,1163800,1164400,1162800,1159500,1155700,1151800,1147200,1141400,1135200,1129500,1123800,1116800,1108500,1100200,1092300,1085200,1080100,1075600,1067900,1055400,1040500,1025700,1013200,1005200,1001700,1001200,1002000,1004900,1010600,1017100,1018700,1017500,1020600,1024800,1025700,1024800,1024400,1025100,1025400,1020900,1013000,1003100,993500,990400,991000,993100,994900,995300,994000,993100,995300,999900,998200,994700,1005400,1027700,1048100,1064600,1083200,1104800,1127400,1146500,1165700,1185900,1205300,1219800,1234600,1249400,1266300,1288200,1311500,1328500,1336200,1340000,1341400,1346700,1359600,1379400,1394800,1405800,1415900,1424000,1431900,1447400,1468500,1491900,1514400,1533900,1553400,1574900,1600000,1625200,1651800,1679700,1703900,1719900,1734400,1746600,1753100,1755100,1757800,1764000,1769800,1773700,1775100,1771300,1764200,1759800,1757600,1759000,1764300,1774300,1790100,1808000,1821600,1833000,1841500,1847700,1859200,1880800,1909600,1945500,1987200,2029800,2063000,2102600,2151700,2191100,2217700,2244200,2259600,2260100,2261900,2265600,2268600
394355,"Austin, TX",35,,,,,,,,,,,,,,,,,284500,284000,283900,284300,285100,286300,288100,290200,291800,292700,292700,291800,290400,288600,286500,284700,283200,282000,281700,282100,282700,283700,284800,286100,287400,288800,290200,291600,292700,293700,294600,295400,295800,296000,296100,296400,297000,297700,298400,299100,299600,299700,299800,299900,299900,300000,300300,300600,301000,301300,301300,300800,299900,298800,297600,296300,295300,294700,294400,294300,294400,294500,294500,294100,293300,292300,291300,290200,289100,287500,285200,281800,277800,274100,271400,270000,269700,270300,271700,273800,276300,279000,282100,285600,289400,293100,296500,299700,302900,305900,308600,311000,313000,314600,316100,317800,319600,321200,322600,323900,325300,326600,327800,329000,330300,331600,333100,334900,337000,339200,341200,343100,344700,346100,347200,348100,349000,349900,350900,352200,353600,354900,355900,356700,357000,356900,356400,355700,354900,354300,353800,353000,352000,350700,349200,347600,346000,344500,343000,341400,339700,338100,336100,333600,331100,329100,327500,326500,326100,326100,326200,325900,325300,324700,324200,323900,323600,323500,323700,324000,324000,323700,323200,323100,323000,322800,322800,323300,323300,323100,323100,323400,324100,324900,326100,327700,329800,331700,333700,335700,338400,341700,345500,348600,350900,353200,355600,357600,359700,362100,364600,367300,369800,372400,374900,377200,379400,381500,383100,384900,387300,390100,392800,395700,399000,401900,403900,405700,407900,409800,411300,413000,415100,417400,419500,421500,423600,425000,425600,426900,428800,431000,433400,436000,438900,441800,444600,447100,449100,450400,451500,452700,454000,455000,456300,458000,459500,460400,461100,461300,461200,461900,463900,466100,467300,469500,473600,477400,479500,481600,483700,486000,488400,490500,491800
