RegionID,RegionName,SizeRank,1979-03,1979-06,1979-09,1979-12,1980-03,1980-06,1980-09,1980-12,1981-03,1981-06,1981-09,1981-12,1982-03,1982-06,1982-09,1982-12,1983-03,1983-06,1983-09,1983-12,1984-03,1984-06,1984-09,1984-12,1985-03,1985-06,1985-09,1985-12,1986-03,1986-06,1986-09,1986-12,1987-03,1987-06,1987-09,1987-12,1988-03,1988-06,1988-09,1988-12,1989-03,1989-06,1989-09,1989-12,1990-03,1990-06,1990-09,1990-12,1991-03,1991-06,1991-09,1991-12,1992-03,1992-06,1992-09,1992-12,1993-03,1993-06,1993-09,1993-12,1994-03,1994-06,1994-09,1994-12,1995-03,1995-06,1995-09,1995-12,1996-03,1996-06,1996-09,1996-12,1997-03,1997-06,1997-09,1997-12,1998-03,1998-06,1998-09,1998-12,1999-03,1999-06,1999-09,1999-12,2000-03,2000-06,2000-09,2000-12,2001-03,2001-06,2001-09,2001-12,2002-03,2002-06,2002-09,2002-12,2003-03,2003-06,2003-09,2003-12,2004-03,2004-06,2004-09,2004-12,2005-03,2005-06,2005-09,2005-12,2006-03,2006-06,2006-09,2006-12,2007-03,2007-06,2007-09,2007-12,2008-03,2008-06,2008-09,2008-12,2009-03,2009-06,2009-09,2009-12,2010-03,2010-06,2010-09,2010-12,2011-03,2011-06,2011-09,2011-12,2012-03,2012-06,2012-09,2012-12,2013-03,2013-06,2013-09,2013-12,2014-03,2014-06,2014-09,2014-12,2015-03,2015-06,2015-09,2015-12,2016-03,2016-06,2016-09,2016-12,2017-03,2017-06,2017-09,2017-12,2018-03,2018-06,2018-09
395045,"Sacramento, CA",25,385.1247761,390.7799005,396.4350249,402.0901493,407.7452736,419.8839801,432.0226866,444.161393,456.3000995,468.438806,480.5775124,492.7162189,504.8549254,516.9936318,529.1323383,541.2710448,553.4097512,565.5484577,577.6871642,589.8258706,601.9645771,614.1032836,626.24199,638.3806965,650.519403,662.6581095,674.7968159,686.9355224,699.0742289,711.2129353,723.3516418,735.4903483,747.6290547,759.7677612,771.9064677,784.0451741,796.1838806,808.3225871,820.4612935,832.6,844.7387065,856.8774129,869.0161194,881.1548259,893.2935323,897.8680597,902.4425871,907.0171144,911.5916418,916.1661692,920.7406965,925.3152239,929.8897512,934.4642786,939.038806,943.6133333,948.1878607,952.7623881,957.3369154,961.9114428,966.4859701,971.0604975,975.6350249,980.2095522,984.7840796,989.358607,993.9331343,998.5076617,1003.082189,1007.656716,1012.231244,1016.805771,1021.380299,1025.954826,1030.529353,1035.103881,1039.678408,1044.252935,1048.827463,1053.40199,1057.976517,1062.551045,1067.125572,1071.7001,1076.274627,1086.200111,1096.125594,1106.051078,1115.976562,1125.902045,1135.827529,1145.753013,1155.678496,1165.60398,1175.529464,1185.454947,1195.380431,1205.305915,1215.231399,1225.156882,1235.082366,1245.00785,1254.933333,1264.858817,1274.784301,1284.709784,1294.635268,1304.560752,1314.486235,1324.411719,1334.337203,1344.262687,1353.267662,1362.272637,1371.277612,1380.282587,1398.652736,1417.022886,1435.393035,1453.763184,1449.800995,1445.838806,1441.876617,1437.914428,1440.435821,1442.957214,1445.478607,1448,1419,1428,1435,1422,1413,1438,1448,1446,1445,1456,1474,1482,1477,1481,1504,1528,1545,1581,1608,1600,1631,1672,1699,1706,1708,1747,1809,1841,1841,1842,1842
395055,"San Antonio, TX",26,335.5082487,340.9934962,346.4787437,351.9639911,357.4492386,362.8618338,368.2744289,373.6870241,379.0996193,384.5122145,389.9248096,395.3374048,400.75,406.1625952,411.5751904,416.9877855,422.4003807,427.8129759,433.2255711,438.6381662,444.0507614,449.4633566,454.8759518,460.288547,465.7011421,471.1137373,476.5263325,481.9389277,487.3515228,492.764118,498.1767132,503.5893084,509.0019036,514.4144987,519.8270939,525.2396891,530.6522843,536.0648794,541.4774746,546.8900698,552.302665,557.7152602,563.1278553,568.5404505,573.9530457,580.4554251,586.9578046,593.460184,599.9625635,606.4649429,612.9673223,619.4697018,625.9720812,632.4744607,638.9768401,645.4792195,651.981599,658.4839784,664.9863579,671.4887373,677.9911168,684.4934962,690.9958756,697.4982551,704.0006345,710.503014,717.0053934,723.5077728,730.0101523,736.5125317,743.0149112,749.5172906,756.0196701,762.5220495,769.0244289,775.5268084,782.0291878,788.5315673,795.0339467,801.5363261,808.0387056,814.541085,821.0434645,827.5458439,834.0482234,840.3985712,846.748919,853.0992668,859.4496146,865.7999624,872.1503102,878.500658,884.8510058,891.2013536,897.5517014,903.9020493,910.2523971,916.6027449,922.9530927,929.3034405,935.6537883,942.0041361,948.3544839,954.7048317,961.0551795,967.4055274,973.7558752,980.106223,986.4565708,992.8069186,999.1572664,1005.507614,1010.956536,1016.405457,1021.854378,1027.303299,1045.103109,1062.902919,1080.702728,1098.502538,1101.771891,1105.041244,1108.310596,1111.579949,1119.934962,1128.289975,1136.644987,1145,1131,1118,1129,1123,1131,1144,1164,1163,1160,1176,1197,1205,1203,1215,1242,1256,1267,1290,1318,1300,1299,1316,1330,1325,1317,1331,1345,1344,1337,1334,1330
394943,"Orlando, FL",27,286.8177254,291.0776895,295.3376537,299.5976178,303.857582,310.5901127,317.3226434,324.0551742,330.7877049,337.5202357,344.2527664,350.9852971,357.7178279,364.4503586,371.1828893,377.9154201,384.6479508,391.3804816,398.1130123,404.845543,411.5780738,418.3106045,425.0431352,431.775666,438.5081967,445.2407275,451.9732582,458.7057889,465.4383197,472.1708504,478.9033811,485.6359119,492.3684426,499.1009734,505.8335041,512.5660348,519.2985656,526.0310963,532.763627,539.4961578,546.2286885,552.9612193,559.69375,566.4262807,573.1588115,577.9252049,582.6915984,587.4579918,592.2243852,596.9907787,601.7571721,606.5235656,611.289959,616.0563525,620.8227459,625.5891393,630.3555328,635.1219262,639.8883197,644.6547131,649.4211066,654.1875,658.9538934,663.7202869,668.4866803,673.2530738,678.0194672,682.7858607,687.5522541,692.3186475,697.085041,701.8514344,706.6178279,711.3842213,716.1506148,720.9170082,725.6834016,730.4497951,735.2161885,739.982582,744.7489754,749.5153689,754.2817623,759.0481557,763.8145492,776.3042653,788.7939815,801.2836976,813.7734138,826.2631299,838.7528461,851.2425622,863.7322784,876.2219945,888.7117107,901.2014268,913.691143,926.1808591,938.6705753,951.1602914,963.6500076,976.1397237,988.6294399,1001.119156,1013.608872,1026.098588,1038.588304,1051.078021,1063.567737,1076.057453,1088.547169,1101.036885,1118.017162,1134.997439,1151.977715,1168.957992,1167.468494,1165.978996,1164.489498,1163,1164.787398,1166.574795,1168.362193,1170.14959,1168.362193,1166.574795,1164.787398,1163,1150,1152,1168,1164,1165,1180,1193,1196,1197,1216,1241,1248,1246,1251,1281,1288,1291,1317,1348,1345,1348,1365,1386,1390,1393,1401,1434,1406,1438,1447,1449
394466,"Cincinnati, OH",28,274.8,278.6704225,282.5408451,286.4112676,290.2816901,295.2487324,300.2157746,305.1828169,310.1498592,315.1169014,320.0839437,325.0509859,330.0180282,334.9850704,339.9521127,344.9191549,349.8861972,354.8532394,359.8202817,364.7873239,369.7543662,374.7214085,379.6884507,384.655493,389.6225352,394.5895775,399.5566197,404.523662,409.4907042,414.4577465,419.4247887,424.391831,429.3588732,434.3259155,439.2929577,444.26,449.2270423,454.1940845,459.1611268,464.128169,469.0952113,474.0622535,479.0292958,483.996338,488.9633803,493.3498592,497.736338,502.1228169,506.5092958,510.8957746,515.2822535,519.6687324,524.0552113,528.4416901,532.828169,537.2146479,541.6011268,545.9876056,550.3740845,554.7605634,559.1470423,563.5335211,567.92,572.3064789,576.6929577,581.0794366,585.4659155,589.8523944,594.2388732,598.6253521,603.011831,607.3983099,611.7847887,616.1712676,620.5577465,624.9442254,629.3307042,633.7171831,638.103662,642.4901408,646.8766197,651.2630986,655.6495775,660.0360563,664.4225352,670.2042775,675.9860198,681.7677621,687.5495044,693.3312467,699.112989,704.8947314,710.6764737,716.458216,722.2399583,728.0217006,733.8034429,739.5851852,745.3669275,751.1486698,756.9304121,762.7121544,768.4938967,774.275639,780.0573813,785.8391236,791.6208659,797.4026082,803.1843505,808.9660929,814.7478352,820.5295775,825.6901408,830.8507042,836.0112676,841.171831,853.7507042,866.3295775,878.9084507,891.4873239,889.8746479,888.2619718,886.6492958,885.0366197,892.7774648,900.5183099,908.2591549,916,1022,1068,1123,1115,1098,1067,1042,1049,1054,1088,1120,1138,1122,1126,1170,1188,1198,1233,1241,1222,1226,1243,1245,1248,1249,1258,1282,1278,1275,1275,1277
394475,"Cleveland, OH",29,328.1512605,332.7731092,337.394958,342.0168067,346.6386555,352.570028,358.5014006,364.4327731,370.3641457,376.2955182,382.2268908,388.1582633,394.0896359,400.0210084,405.952381,411.8837535,417.8151261,423.7464986,429.6778711,435.6092437,441.5406162,447.4719888,453.4033613,459.3347339,465.2661064,471.197479,477.1288515,483.0602241,488.9915966,494.9229692,500.8543417,506.7857143,512.7170868,518.6484594,524.5798319,530.5112045,536.442577,542.3739496,548.3053221,554.2366947,560.1680672,566.0994398,572.0308123,577.9621849,583.8935574,589.1316527,594.3697479,599.6078431,604.8459384,610.0840336,615.3221289,620.5602241,625.7983193,631.0364146,636.2745098,641.512605,646.7507003,651.9887955,657.2268908,662.464986,667.7030812,672.9411765,678.1792717,683.4173669,688.6554622,693.8935574,699.1316527,704.3697479,709.6078431,714.8459384,720.0840336,725.3221289,730.5602241,735.7983193,741.0364146,746.2745098,751.512605,756.7507003,761.9887955,767.2268908,772.464986,777.7030812,782.9411765,788.1792717,793.4173669,801.5198672,809.6223675,817.7248677,825.827368,833.9298682,842.0323685,850.1348688,858.237369,866.3398693,874.4423695,882.5448698,890.6473701,898.7498703,906.8523706,914.9548708,923.0573711,931.1598714,939.2623716,947.3648719,955.4673721,963.5698724,971.6723727,979.7748729,987.8773732,995.9798734,1004.082374,1012.184874,1020.273109,1028.361345,1036.44958,1044.537815,1050.315126,1056.092437,1061.869748,1067.647059,1068.417367,1069.187675,1069.957983,1070.728291,1078.046218,1085.364146,1092.682073,1100,1061,1033,1070,1075,1059,1043,1045,1049,1051,1075,1104,1103,1093,1095,1137,1131,1121,1121,1143,1131,1121,1139,1157,1148,1135,1141,1151,1149,1141,1140,1140
394735,"Kansas City, MO",30,256.7976501,260.4983681,264.1990862,267.8998042,271.6005222,276.6528068,281.7050914,286.757376,291.8096606,296.8619452,301.9142298,306.9665144,312.018799,317.0710836,322.1233681,327.1756527,332.2279373,337.2802219,342.3325065,347.3847911,352.4370757,357.4893603,362.5416449,367.5939295,372.6462141,377.6984987,382.7507833,387.8030679,392.8553525,397.9076371,402.9599217,408.0122063,413.0644909,418.1167755,423.1690601,428.2213446,433.2736292,438.3259138,443.3781984,448.430483,453.4827676,458.5350522,463.5873368,468.6396214,473.691906,477.4248042,481.1577023,484.8906005,488.6234987,492.3563969,496.089295,499.8221932,503.5550914,507.2879896,511.0208877,514.7537859,518.4866841,522.2195822,525.9524804,529.6853786,533.4182768,537.1511749,540.8840731,544.6169713,548.3498695,552.0827676,555.8156658,559.548564,563.2814621,567.0143603,570.7472585,574.4801567,578.2130548,581.945953,585.6788512,589.4117493,593.1446475,596.8775457,600.6104439,604.343342,608.0762402,611.8091384,615.5420366,619.2749347,623.0078329,633.4008316,643.7938304,654.1868291,664.5798279,674.9728266,685.3658254,695.7588241,706.1518228,716.5448216,726.9378203,737.3308191,747.7238178,758.1168166,768.5098153,778.902814,789.2958128,799.6888115,810.0818103,820.474809,830.8678078,841.2608065,851.6538052,862.046804,872.4398027,882.8328015,893.2258002,903.618799,906.5150131,909.4112272,912.3074413,915.2036554,926.7885117,938.3733681,949.9582245,961.5430809,966.691906,971.8407311,976.9895561,982.1383812,983.1037859,984.0691906,985.0345953,986,996,1045,1073,1076,1069,1057,1100,1072,1046,1066,1075,1080,1068,1100,1153,1154,1161,1202,1218,1198,1223,1243,1248,1244,1242,1269,1282,1273,1270,1265,1264
394775,"Las Vegas, NV",31,355.5249493,360.6497972,365.774645,370.8994929,376.0243408,382.0589249,388.0935091,394.1280933,400.1626775,406.1972617,412.2318458,418.26643,424.3010142,430.3355984,436.3701826,442.4047667,448.4393509,454.4739351,460.5085193,466.5431034,472.5776876,478.6122718,484.646856,490.6814402,496.7160243,502.7506085,508.7851927,514.8197769,520.8543611,526.8889452,532.9235294,538.9581136,544.9926978,551.0272819,557.0618661,563.0964503,569.1310345,575.1656187,581.2002028,587.234787,593.2693712,599.3039554,605.3385396,611.3731237,617.4077079,623.1693712,628.9310345,634.6926978,640.4543611,646.2160243,651.9776876,657.7393509,663.5010142,669.2626775,675.0243408,680.7860041,686.5476673,692.3093306,698.0709939,703.8326572,709.5943205,715.3559838,721.1176471,726.8793103,732.6409736,738.4026369,744.1643002,749.9259635,755.6876268,761.4492901,767.2109533,772.9726166,778.7342799,784.4959432,790.2576065,796.0192698,801.7809331,807.5425963,813.3042596,819.0659229,824.8275862,830.5892495,836.3509128,842.1125761,847.8742394,859.1055518,870.3368642,881.5681767,892.7994891,904.0308016,915.262114,926.4934265,937.7247389,948.9560514,960.1873638,971.4186763,982.6499887,993.8813012,1005.112614,1016.343926,1027.575239,1038.806551,1050.037863,1061.269176,1072.500488,1083.731801,1094.963113,1106.194426,1117.425738,1128.657051,1139.888363,1151.119675,1171.740365,1192.361055,1212.981744,1233.602434,1243.306288,1253.010142,1262.713996,1272.41785,1267.869168,1263.320487,1258.771805,1254.223124,1239.667343,1225.111562,1210.555781,1196,1191,1192,1182,1160,1148,1152,1154,1151,1151,1161,1174,1173,1170,1173,1184,1191,1189,1202,1221,1210,1227,1239,1243,1243,1242,1253,1287,1294,1298,1304,1305
394492,"Columbus, OH",32,315.8469657,320.2955145,324.7440633,329.1926121,333.6411609,339.3501319,345.0591029,350.7680739,356.4770449,362.1860158,367.8949868,373.6039578,379.3129288,385.0218997,390.7308707,396.4398417,402.1488127,407.8577836,413.5667546,419.2757256,424.9846966,430.6936675,436.4026385,442.1116095,447.8205805,453.5295515,459.2385224,464.9474934,470.6564644,476.3654354,482.0744063,487.7833773,493.4923483,499.2013193,504.9102902,510.6192612,516.3282322,522.0372032,527.7461741,533.4551451,539.1641161,544.8730871,550.582058,556.291029,562,567.0416887,572.0833773,577.125066,582.1667546,587.2084433,592.2501319,597.2918206,602.3335092,607.3751979,612.4168865,617.4585752,622.5002639,627.5419525,632.5836412,637.6253298,642.6670185,647.7087071,652.7503958,657.7920844,662.8337731,667.8754617,672.9171504,677.9588391,683.0005277,688.0422164,693.083905,698.1255937,703.1672823,708.208971,713.2506596,718.2923483,723.3340369,728.3757256,733.4174142,738.4591029,743.5007916,748.5424802,753.5841689,758.6258575,763.6675462,773.6630509,783.6585557,793.6540604,803.6495651,813.6450699,823.6405746,833.6360794,843.6315841,853.6270888,863.6225936,873.6180983,883.613603,893.6091078,903.6046125,913.6001173,923.595622,933.5911267,943.5866315,953.5821362,963.577641,973.5731457,983.5686504,993.5641552,1003.55966,1013.555165,1023.550669,1033.546174,1037.624011,1041.701847,1045.779683,1049.85752,1061.349604,1072.841689,1084.333773,1095.825858,1102.498681,1109.171504,1115.844327,1122.51715,1122.887863,1123.258575,1123.629288,1124,1113,1115,1131,1123,1143,1164,1167,1154,1154,1172,1194,1199,1196,1197,1215,1232,1234,1255,1280,1270,1275,1294,1299,1290,1290,1304,1331,1321,1317,1335,1336
394705,"Indianapolis, IN",33,319.4706434,323.8368968,328.2031501,332.5694035,336.9356568,342.9634048,348.9911528,355.0189008,361.0466488,367.0743968,373.1021448,379.1298928,385.1576408,391.1853887,397.2131367,403.2408847,409.2686327,415.2963807,421.3241287,427.3518767,433.3796247,439.4073727,445.4351206,451.4628686,457.4906166,463.5183646,469.5461126,475.5738606,481.6016086,487.6293566,493.6571046,499.6848525,505.7126005,511.7403485,517.7680965,523.7958445,529.8235925,535.8513405,541.8790885,547.9068365,553.9345845,559.9623324,565.9900804,572.0178284,578.0455764,583.7255697,589.405563,595.0855563,600.7655496,606.4455429,612.1255362,617.8055295,623.4855228,629.1655161,634.8455094,640.5255027,646.205496,651.8854893,657.5654826,663.2454759,668.9254692,674.6054625,680.2854558,685.9654491,691.6454424,697.3254357,703.005429,708.6854223,714.3654155,720.0454088,725.7254021,731.4053954,737.0853887,742.765382,748.4453753,754.1253686,759.8053619,765.4853552,771.1653485,776.8453418,782.5253351,788.2053284,793.8853217,799.565315,805.2453083,815.0912025,824.9370966,834.7829908,844.6288849,854.4747791,864.3206732,874.1665674,884.0124615,893.8583557,903.7042498,913.550144,923.3960381,933.2419323,943.0878264,952.9337206,962.7796147,972.6255089,982.471403,992.3172972,1002.163191,1012.009085,1021.85498,1031.700874,1041.546768,1051.392662,1061.238556,1071.08445,1071.857239,1072.630027,1073.402815,1074.175603,1085.381032,1096.586461,1107.79189,1118.997319,1129.043566,1139.089812,1149.136059,1159.182306,1157.636729,1156.091153,1154.545576,1153,1123,1102,1077,1067,1065,1077,1086,1089,1069,1090,1114,1138,1139,1146,1164,1172,1176,1187,1195,1184,1184,1195,1198,1187,1180,1190,1209,1213,1199,1196,1195
395059,"San Jose, CA",34,456.0380312,462.734437,469.4308428,476.1272486,482.8236544,497.1974681,511.5712819,525.9450956,540.3189093,554.6927231,569.0665368,583.4403506,597.8141643,612.187978,626.5617918,640.9356055,655.3094193,669.683233,684.0570467,698.4308605,712.8046742,727.178488,741.5523017,755.9261154,770.2999292,784.6737429,799.0475567,813.4213704,827.7951841,842.1689979,856.5428116,870.9166254,885.2904391,899.6642528,914.0380666,928.4118803,942.7856941,957.1595078,971.5333215,985.9071353,1000.280949,1014.654763,1029.028576,1043.40239,1057.776204,1063.193042,1068.60988,1074.026717,1079.443555,1084.860393,1090.277231,1095.694069,1101.110907,1106.527744,1111.944582,1117.36142,1122.778258,1128.195096,1133.611933,1139.028771,1144.445609,1149.862447,1155.279285,1160.696123,1166.11296,1171.529798,1176.946636,1182.363474,1187.780312,1193.197149,1198.613987,1204.030825,1209.447663,1214.864501,1220.281339,1225.698176,1231.115014,1236.531852,1241.94869,1247.365528,1252.782365,1258.199203,1263.616041,1269.032879,1274.449717,1304.274709,1334.099701,1363.924693,1393.749685,1423.574677,1453.399669,1483.224662,1513.049654,1542.874646,1572.699638,1602.52463,1632.349622,1662.174614,1691.999607,1721.824599,1751.649591,1781.474583,1811.299575,1841.124567,1870.949559,1900.774551,1930.599544,1960.424536,1990.249528,2020.07452,2049.899512,2079.724504,2120.244157,2160.76381,2201.283463,2241.803116,2283.602337,2325.401558,2367.200779,2409,2409.853045,2410.706091,2411.559136,2412.412181,2411.559136,2410.706091,2409.853045,2409,2381,2399,2455,2471,2465,2470,2528,2536,2568,2590,2672,2674,2720,2809,3038,3163,3193,3306,3427,3442,3467,3496,3542,3473,3428,3457,3532,3510,3500,3499,3499
394355,"Austin, TX",35,325.8730141,331.2007345,336.5284548,341.8561752,347.1838955,352.4410501,357.6982046,362.9553591,368.2125136,373.4696681,378.7268226,383.9839771,389.2411317,394.4982862,399.7554407,405.0125952,410.2697497,415.5269042,420.7840588,426.0412133,431.2983678,436.5555223,441.8126768,447.0698313,452.3269859,457.5841404,462.8412949,468.0984494,473.3556039,478.6127584,483.8699129,489.1270675,494.384222,499.6413765,504.898531,510.1556855,515.41284,520.6699946,525.9271491,531.1843036,536.4414581,541.6986126,546.9557671,552.2129217,557.4700762,563.7857182,570.1013602,576.4170022,582.7326442,589.0482862,595.3639282,601.6795702,607.9952122,614.3108542,620.6264962,626.9421382,633.2577802,639.5734222,645.8890642,652.2047062,658.5203482,664.8359902,671.1516322,677.4672742,683.7829162,690.0985582,696.4142002,702.7298422,709.0454842,715.3611262,721.6767682,727.9924102,734.3080522,740.6236942,746.9393362,753.2549782,759.5706202,765.8862622,772.2019042,778.5175462,784.8331882,791.1488303,797.4644723,803.7801143,810.0957563,822.2748962,834.4540362,846.6331762,858.8123161,870.9914561,883.1705961,895.349736,907.528876,919.708016,931.8871559,944.0662959,956.2454359,968.4245758,980.6037158,992.7828558,1004.961996,1017.141136,1029.320276,1041.499416,1053.678556,1065.857696,1078.036836,1090.215975,1102.395115,1114.574255,1126.753395,1138.932535,1150.928727,1162.924918,1174.92111,1186.917301,1204.20593,1221.494559,1238.783188,1256.071817,1262.775571,1269.479325,1276.183079,1282.886834,1286.415125,1289.943417,1293.471708,1297,1313,1334,1352,1356,1348,1372,1415,1415,1413,1447,1487,1505,1526,1549,1600,1619,1636,1670,1696,1682,1689,1714,1722,1694,1679,1696,1710,1686,1675,1681,1683
